שם ישוב,סמל ישוב,מספר קלפי,בזב,מצביעים,פסולים,כשרים,אמת,ב,ג,ד,ו,ז,זך,זנ,ט,יש,כן,ל,ם,מחל,מרצ,נ,נץ,עם,ף,פה,צ,צף,ק,קך,קנ,קץ,רק,שס
אשקלון,7100,1170,493,311,2,309,23,39,7,0,0,0,0.0,0,0,21,6,16,20,119,9,2,5,0,0,0,0,0,0,0,1,0,0,41
אשקלון,7100,1180,596,344,3,341,25,29,11,0,1,0,0.0,0,1,33,13,33,12,132,9,0,0,0,0,2,0,0,0,0,2,0,0,38
אשקלון,7100,1200,581,373,2,371,11,36,8,0,0,0,0.0,0,0,12,5,18,6,181,3,1,9,0,0,1,0,0,0,0,2,0,2,76
אשקלון,7100,1250,477,256,8,248,16,12,5,0,0,0,0.0,4,0,11,10,32,7,95,6,1,2,0,0,0,0,0,0,1,1,0,0,45
אשקלון,7100,1300,572,367,6,361,21,12,3,0,0,0,0.0,0,1,42,22,33,19,154,8,4,4,0,1,1,0,0,0,1,5,1,1,28
אשקלון,7100,1310,649,399,5,394,19,18,2,1,0,0,0.0,0,1,51,15,27,14,174,13,1,3,2,0,0,0,1,0,1,3,0,1,47
אשקלון,7100,1350,530,343,24,319,48,5,3,0,0,0,0.0,3,0,54,5,6,12,140,17,1,0,0,0,0,1,0,0,0,0,0,1,23
אשקלון,7100,9520,684,429,11,418,60,13,6,0,0,0,0.0,2,0,30,12,21,16,189,16,2,6,0,0,0,0,1,0,0,4,0,1,39
אשקלון,7100,9900,137,4,0,4,0,0,0,0,0,0,0.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
נס ציונה,7200,10,651,497,2,495,101,5,1,0,1,0,0.0,0,0,128,2,11,13,167,42,0,5,0,0,0,0,0,0,0,4,0,6,9
נס ציונה,7200,20,655,402,9,393,26,14,6,0,0,0,0.0,19,0,16,0,9,11,199,4,5,1,0,0,0,0,0,0,0,4,0,1,78
נס ציונה,7200,30,802,527,14,513,82,14,4,0,0,0,0.0,4,0,61,10,34,16,201,23,1,5,0,0,0,0,0,0,0,2,0,2,54
נס ציונה,7200,40,631,431,3,428,65,20,4,0,0,1,0.0,6,0,57,0,28,15,176,18,3,2,0,0,0,0,0,0,0,4,0,2,27
נס ציונה,7200,50,681,490,9,481,78,16,1,0,0,0,0.0,5,0,61,2,9,27,199,24,0,0,0,0,1,1,0,0,1,11,1,2,42
נס ציונה,7200,60,520,379,4,375,117,5,2,0,0,0,0.0,0,0,64,0,20,4,113,23,1,3,0,0,0,0,1,0,0,8,0,1,13
נס ציונה,7200,70,752,533,8,525,96,18,3,0,0,0,0.0,6,0,87,0,12,22,201,27,2,4,0,0,0,0,0,0,0,7,0,2,38
נס ציונה,7200,80,650,456,10,446,133,21,1,0,2,0,0.0,2,1,42,2,15,17,144,31,0,2,0,0,0,0,0,0,0,6,0,3,24
נס ציונה,7200,90,786,530,5,525,137,8,0,0,0,0,0.0,2,0,108,1,10,18,157,46,1,2,0,0,0,1,0,0,0,11,0,4,19
נס ציונה,7200,100,531,374,8,366,48,37,11,0,2,0,0.0,0,0,32,1,5,17,142,8,3,0,0,0,0,0,0,0,0,4,0,1,55
נס ציונה,7200,110,618,451,7,444,125,8,3,0,0,0,0.0,0,0,93,5,26,22,94,40,1,2,1,0,0,0,0,0,0,10,0,2,12
נס ציונה,7200,120,587,368,9,359,88,12,2,0,1,0,0.0,4,0,75,0,10,8,101,25,1,6,0,0,0,1,0,0,0,3,0,0,22
נס ציונה,7200,130,474,350,3,347,115,9,1,0,0,0,0.0,2,0,54,6,11,14,93,14,1,0,1,1,0,1,0,0,0,10,0,2,12
נס ציונה,7200,150,775,481,13,468,61,2,3,0,0,0,0.0,1,0,65,13,49,33,168,17,0,5,1,0,0,0,0,0,0,11,0,1,38
נס ציונה,7200,160,657,477,3,474,98,10,3,0,0,0,0.0,2,0,79,0,4,15,200,32,0,3,0,0,0,0,0,0,0,6,0,1,21
נס ציונה,7200,170,695,499,7,492,104,12,5,0,1,0,0.0,7,0,95,1,14,10,179,26,2,5,0,0,1,0,0,0,0,8,0,1,21
נס ציונה,7200,180,684,436,11,425,55,13,4,0,1,0,0.0,0,0,55,7,23,33,179,17,0,5,1,0,0,0,0,0,0,7,1,0,24
נס ציונה,7200,190,596,436,4,432,126,4,4,0,0,0,0.0,0,0,97,5,15,10,114,38,1,1,0,0,0,0,0,0,0,8,0,3,6
נס ציונה,7200,200,763,532,6,526,90,9,14,0,0,0,0.0,3,0,78,4,22,23,232,10,1,7,1,0,0,0,0,0,0,10,0,0,22
נס ציונה,7200,210,583,361,8,353,72,3,3,0,2,0,0.0,1,0,58,6,9,10,136,23,1,2,0,0,0,0,0,0,0,8,0,2,17
נס ציונה,7200,220,680,470,6,464,82,6,2,0,0,0,0.0,1,0,69,1,18,14,202,31,0,4,0,0,0,0,0,0,0,4,0,3,27
נס ציונה,7200,240,674,458,8,450,75,31,4,0,1,0,0.0,5,0,31,0,12,5,186,26,2,6,0,0,0,0,0,0,0,12,1,4,49
נס ציונה,7200,300,776,545,19,526,38,2,2,1,0,0,0.0,4,1,78,35,67,28,204,15,1,3,1,0,0,0,0,0,0,4,0,3,39
נס ציונה,7200,310,528,406,14,392,76,7,2,0,0,0,0.0,7,0,74,2,5,20,152,22,0,0,0,0,0,0,0,1,1,2,0,3,18
נס ציונה,7200,320,603,403,3,400,65,8,3,0,0,0,0.0,0,0,54,5,10,29,148,21,1,5,2,0,0,0,1,0,0,6,0,4,38
נס ציונה,7200,510,622,376,9,367,35,7,1,0,0,0,0.0,1,0,71,10,29,21,143,12,2,3,1,0,0,0,0,0,1,3,0,1,26
נס ציונה,7200,520,529,379,13,366,100,8,0,1,0,0,0.0,0,0,79,2,13,3,103,35,2,2,1,0,0,0,0,0,0,9,0,2,6
נס ציונה,7200,530,665,494,4,490,119,5,2,0,0,0,0.0,2,0,121,3,11,12,162,23,2,2,0,0,1,0,0,0,0,7,0,2,16
נס ציונה,7200,540,681,488,7,481,87,4,1,0,3,0,0.0,2,0,132,4,34,15,129,49,1,7,1,0,0,0,0,1,0,7,0,3,1
נס ציונה,7200,560,392,311,3,308,79,3,2,0,0,0,0.0,0,0,56,0,4,29,95,28,1,1,0,0,0,1,0,0,0,2,0,1,6
נס ציונה,7200,9510,485,402,2,400,125,2,0,0,1,0,0.0,0,0,111,1,2,7,99,37,1,1,0,0,0,0,0,0,0,5,0,6,2
נצרת,7300,10,680,467,9,458,28,0,0,96,255,1,0.0,0,0,1,0,0,6,6,15,0,0,36,0,0,1,12,1,0,0,0,0,0
נצרת,7300,20,583,374,10,364,13,0,0,79,226,0,0.0,0,0,0,0,0,13,5,13,0,2,11,0,0,0,0,0,0,0,0,2,0
נצרת,7300,30,714,473,12,461,18,0,0,114,161,0,0.0,0,0,1,1,0,4,1,10,0,0,148,0,0,1,0,0,1,0,0,0,1
נצרת,7300,40,659,469,5,464,8,0,0,76,262,0,0.0,0,1,0,0,0,0,2,6,0,0,102,0,0,0,2,2,2,0,0,0,1
נצרת,7300,50,538,384,1,383,17,0,0,107,223,0,0.0,0,0,0,1,0,8,7,14,0,0,4,0,0,0,0,0,0,0,0,2,0
נצרת,7300,70,695,454,9,445,21,0,0,82,223,0,0.0,0,1,0,0,0,69,1,10,0,0,30,0,0,1,6,1,0,0,0,0,0
נצרת,7300,80,540,389,6,383,21,0,0,58,270,0,0.0,0,1,0,0,0,20,6,4,0,0,2,0,0,0,0,0,0,1,0,0,0
נצרת,7300,90,771,507,16,491,18,0,0,92,298,0,0.0,0,0,0,0,0,37,8,17,0,0,12,0,0,0,1,6,1,1,0,0,0
נצרת,7300,100,611,436,5,431,22,0,0,97,277,0,0.0,0,0,2,0,0,13,4,8,0,0,4,0,0,0,0,2,1,0,1,0,0
נצרת,7300,130,598,377,9,368,9,0,0,125,170,0,0.0,0,0,0,0,0,1,1,9,0,1,49,0,0,1,0,1,1,0,0,0,0
נצרת,7300,140,797,440,8,432,29,0,0,89,211,0,0.0,0,2,0,0,0,31,4,8,0,1,46,0,0,2,6,0,0,1,0,1,1
נצרת,7300,160,650,417,8,409,35,0,2,97,219,0,0.0,0,1,1,1,0,19,4,9,0,0,11,0,0,2,0,4,0,0,0,1,3
נצרת,7300,170,696,373,6,367,27,0,1,90,170,1,0.0,0,0,0,0,0,12,6,10,0,0,43,0,0,1,3,1,1,0,0,0,1
נצרת,7300,180,653,347,16,331,12,0,3,64,172,0,0.0,0,0,0,0,0,6,0,9,0,2,54,0,0,0,6,1,0,1,0,0,1
נצרת,7300,190,746,395,11,384,28,0,0,106,172,0,0.0,0,0,1,0,0,39,5,10,0,0,17,0,0,3,1,0,0,0,1,0,1
נצרת,7300,210,749,497,7,490,30,0,0,139,235,0,0.0,0,1,0,0,0,31,9,17,0,0,12,1,0,0,8,1,0,1,0,1,4
נצרת,7300,220,754,562,9,553,20,0,1,126,349,0,0.0,0,1,1,0,0,14,7,16,1,1,9,1,0,1,1,0,0,0,0,0,4
נצרת,7300,230,521,309,10,299,18,0,0,88,140,0,0.0,0,0,0,0,0,3,0,9,0,0,38,0,0,0,0,0,1,0,1,0,1
נצרת,7300,240,616,451,16,435,27,0,0,117,238,0,0.0,0,0,0,0,0,4,9,6,0,0,24,1,0,2,5,0,1,0,0,0,1
נצרת,7300,250,668,414,10,404,25,0,0,108,198,0,0.0,0,0,0,0,0,12,0,9,0,0,45,0,0,2,3,1,0,0,1,0,0
נצרת,7300,260,709,429,14,415,17,0,0,100,248,0,0.0,0,1,0,1,0,4,9,19,0,0,13,0,0,2,0,0,0,0,0,1,0
נצרת,7300,270,765,382,10,372,21,0,1,75,138,0,0.0,0,3,0,0,1,9,11,13,0,0,95,0,0,1,1,1,0,1,1,0,0
נצרת,7300,280,644,445,5,440,27,0,0,104,246,0,0.0,0,0,0,0,0,24,5,13,0,0,13,0,0,2,5,0,0,0,0,0,1
נצרת,7300,290,543,364,8,356,12,0,0,88,225,0,0.0,0,0,0,0,1,7,8,7,0,1,6,0,0,1,0,0,0,0,0,0,0
נצרת,7300,300,733,425,29,396,12,0,0,91,153,1,0.0,0,0,0,0,0,5,0,9,0,2,103,0,0,0,10,6,0,0,0,0,4
נצרת,7300,310,610,388,16,372,10,0,11,120,98,0,0.0,0,0,1,1,0,43,3,0,0,0,85,0,0,0,0,0,0,0,0,0,0
נצרת,7300,320,697,461,11,450,11,0,0,76,189,1,0.0,0,0,1,0,1,16,2,19,0,0,129,0,0,2,0,1,0,1,0,0,1
נצרת,7300,330,678,396,21,375,5,0,1,41,124,0,0.0,0,0,0,0,0,3,0,9,0,0,180,0,0,0,9,0,0,2,1,0,0
נצרת,7300,340,756,466,21,445,14,0,0,64,243,0,0.0,0,1,0,0,0,3,1,6,0,0,109,0,0,0,2,0,0,0,0,0,2
נצרת,7300,350,816,513,0,513,11,0,0,99,199,0,0.0,0,0,0,0,0,7,0,6,0,0,187,0,0,0,2,0,0,2,0,0,0
נצרת,7300,360,685,469,12,457,13,0,2,45,207,0,0.0,0,0,0,0,0,5,1,4,0,0,175,0,0,0,1,2,0,0,0,1,1
נצרת,7300,370,810,522,13,509,30,0,2,161,186,0,0.0,0,3,1,0,0,10,13,7,0,0,93,0,1,0,0,0,0,0,0,0,2
נצרת,7300,380,622,423,14,409,18,0,1,131,112,1,0.0,0,1,0,0,0,11,2,13,0,0,113,0,1,1,3,0,0,1,0,0,0
נצרת,7300,390,573,353,10,343,21,0,0,83,153,0,0.0,0,0,0,0,0,19,5,9,0,0,45,0,0,1,0,0,0,1,2,0,4
נצרת,7300,400,493,318,9,309,11,0,0,77,135,0,0.0,0,3,1,0,0,9,1,7,1,0,61,0,0,0,1,0,1,0,0,0,1
נצרת,7300,410,510,285,7,278,6,0,0,80,138,1,0.0,1,0,0,0,0,1,2,2,0,4,38,0,0,1,2,0,0,0,2,0,0
נצרת,7300,420,744,338,15,323,14,0,0,80,123,0,0.0,0,0,0,0,0,8,0,5,0,0,93,0,0,0,0,0,0,0,0,0,0
נצרת,7300,430,685,360,12,348,13,0,0,87,148,0,0.0,0,0,0,0,0,2,0,5,0,0,92,0,0,0,0,1,0,0,0,0,0
נצרת,7300,440,728,407,7,400,7,0,0,80,196,0,0.0,0,1,0,0,0,6,2,4,0,0,77,0,0,1,13,7,2,3,0,0,1
נצרת,7300,450,580,416,5,411,16,1,1,69,204,0,0.0,0,0,0,0,0,4,7,19,0,0,56,0,0,0,28,0,0,0,1,2,3
נצרת,7300,460,643,334,9,325,16,0,1,82,117,0,0.0,0,0,0,0,0,7,4,11,0,0,82,0,0,0,2,2,0,1,0,0,0
נצרת,7300,470,483,232,7,225,5,0,0,40,87,1,0.0,0,0,0,0,0,0,1,4,0,0,73,0,0,1,10,2,0,1,0,0,0
נצרת,7300,480,638,356,13,343,13,0,0,66,184,0,0.0,0,0,1,0,0,15,12,5,0,0,44,0,0,0,1,1,0,1,0,0,0
נצרת,7300,490,658,378,22,356,8,0,1,74,134,0,0.0,0,0,0,0,0,5,1,8,0,0,123,0,1,1,0,0,0,0,0,0,0
נצרת,7300,500,630,301,19,282,16,0,1,78,66,1,0.0,0,0,0,0,1,7,7,7,0,0,91,0,0,0,2,1,0,3,0,0,1
נצרת,7300,510,633,400,5,395,17,0,0,128,168,0,0.0,0,1,0,0,0,27,8,5,0,0,34,1,0,1,3,0,0,1,1,0,0
נצרת,7300,520,557,281,9,272,15,0,0,70,86,0,0.0,0,1,0,1,0,20,8,11,0,0,59,0,0,0,0,0,0,1,0,0,0
נצרת,7300,530,507,294,11,283,9,0,0,73,106,0,0.0,0,2,0,0,0,13,11,11,0,1,45,0,0,1,3,1,1,0,0,0,6
נצרת,7300,540,677,401,3,398,29,0,0,98,191,0,0.0,0,0,0,0,0,8,3,14,0,1,42,1,0,1,0,1,0,0,2,1,6
נצרת,7300,550,636,402,7,395,12,0,1,120,199,0,0.0,0,0,1,0,0,10,4,7,0,0,36,0,0,0,1,2,0,0,1,0,1
נצרת,7300,560,659,391,15,376,6,0,0,106,102,0,0.0,0,0,0,0,0,24,2,23,0,1,82,0,0,0,7,6,0,1,0,0,16
נצרת,7300,570,779,589,15,574,23,0,0,118,349,0,0.0,0,1,0,0,0,11,5,25,0,0,39,0,0,0,1,2,0,0,0,0,0
נצרת,7300,580,715,406,13,393,19,0,0,60,172,0,0.0,0,1,0,1,0,9,3,6,0,0,114,0,1,1,3,2,0,1,0,0,0
נצרת,7300,610,724,490,6,484,16,0,1,149,217,0,0.0,0,2,1,0,0,22,7,16,0,0,46,0,0,0,3,1,0,0,0,2,1
נצרת,7300,620,802,494,19,475,16,0,0,120,145,1,0.0,0,2,0,0,0,16,4,8,0,0,151,0,0,1,9,0,0,1,0,0,1
נצרת,7300,650,601,375,21,354,3,0,0,35,159,0,0.0,0,0,0,0,0,8,2,4,0,0,137,0,0,0,2,2,1,1,0,0,0
נצרת,7300,670,680,470,15,455,16,0,0,55,189,1,0.0,0,0,1,0,0,4,1,4,0,0,181,0,0,1,2,0,0,0,0,0,0
נצרת,7300,680,612,384,20,364,12,0,0,71,124,0,0.0,0,0,0,0,0,7,4,3,0,0,140,0,0,0,1,1,0,1,0,0,0
נצרת,7300,700,553,276,0,276,12,0,0,41,113,0,0.0,0,0,1,0,0,9,0,8,0,0,57,0,0,0,1,1,0,0,0,0,33
נצרת,7300,750,669,415,6,409,9,0,0,85,226,0,0.0,0,0,1,0,0,10,2,4,0,0,71,0,0,0,1,0,0,0,0,0,0
נצרת,7300,800,642,304,28,276,11,0,0,41,71,0,0.0,0,0,0,1,0,1,0,12,0,0,119,0,0,2,9,3,0,0,0,0,6
נצרת,7300,810,693,318,7,311,28,0,1,49,87,1,0.0,0,0,0,0,0,2,5,4,0,0,100,0,0,0,28,4,0,1,1,0,0
נצרת,7300,820,523,257,8,249,11,0,1,36,87,0,0.0,0,0,0,0,0,9,0,8,0,0,91,0,0,0,3,0,0,0,1,0,2
נצרת,7300,9500,722,488,13,475,11,0,0,91,146,1,0.0,0,1,0,1,0,40,3,76,0,0,99,0,0,2,1,2,1,0,0,0,0
נצרת,7300,9900,124,58,7,51,1,0,0,18,19,0,0.0,0,0,0,0,0,2,6,1,0,0,2,0,0,0,1,0,0,0,0,0,1
נתניה,7400,10,543,367,4,363,75,10,0,0,0,0,0.0,0,0,89,4,10,2,128,19,3,0,0,0,0,0,0,0,0,10,0,6,7
נתניה,7400,20,664,436,3,433,48,17,12,0,0,0,0.0,0,0,41,1,14,6,209,7,0,4,0,1,0,1,0,1,0,8,0,4,59
נתניה,7400,30,816,432,8,424,20,20,17,0,0,0,0.0,1,0,28,17,26,17,178,7,0,2,1,1,1,0,0,0,0,1,0,0,87
נתניה,7400,40,738,488,4,484,46,21,0,0,0,0,0.0,3,0,28,6,23,5,206,10,0,5,0,0,0,1,1,0,0,3,0,0,126
נתניה,7400,50,814,524,6,518,26,19,6,0,0,1,0.0,2,0,24,0,12,8,240,5,0,3,1,0,0,0,0,0,0,6,0,1,164
נתניה,7400,60,607,357,12,345,21,14,3,0,0,0,0.0,0,0,28,7,34,6,146,1,0,1,0,0,0,4,0,0,0,1,1,0,78
נתניה,7400,70,496,317,8,309,59,9,4,0,1,0,0.0,1,0,57,6,5,2,120,13,0,4,0,0,0,0,0,0,0,1,1,1,25
נתניה,7400,80,739,423,13,410,29,6,2,0,0,0,0.0,1,1,40,31,38,10,141,5,0,1,0,0,1,1,0,1,0,6,0,1,95
נתניה,7400,90,585,301,5,296,13,8,3,1,3,0,0.0,0,0,18,12,33,23,117,0,1,8,1,0,0,0,2,0,0,3,0,1,49
נתניה,7400,100,707,429,8,421,41,16,4,0,0,0,0.0,0,1,41,62,33,8,140,8,0,1,0,1,2,0,0,0,1,2,0,0,60
נתניה,7400,110,640,370,8,362,12,6,16,0,0,0,0.0,1,0,15,14,26,8,133,0,0,1,0,0,2,0,1,0,0,3,0,0,124
נתניה,7400,120,665,419,10,409,59,32,1,0,0,0,0.0,0,0,56,11,24,7,179,12,1,3,0,0,0,0,0,0,0,5,0,1,18
נתניה,7400,130,670,413,15,398,41,24,3,0,0,0,0.0,0,1,31,15,9,7,211,7,0,2,0,0,0,0,0,0,2,2,1,1,41
נתניה,7400,140,711,439,6,433,37,34,6,0,1,0,0.0,1,0,20,15,29,14,204,11,0,3,0,0,0,0,0,0,0,6,0,1,51
נתניה,7400,150,680,369,6,363,56,10,2,0,0,0,0.0,1,0,63,9,23,11,151,8,0,3,0,1,1,3,0,0,0,3,0,1,17
נתניה,7400,160,664,437,4,433,15,11,241,0,0,0,0.0,1,0,23,0,9,5,54,2,0,8,0,0,0,0,0,0,0,1,0,0,63
נתניה,7400,170,541,345,4,341,45,7,11,0,0,0,0.0,1,0,36,22,21,9,136,12,0,9,0,0,2,0,0,0,0,1,2,1,26
נתניה,7400,180,699,422,3,419,49,13,3,0,0,0,0.0,0,0,62,16,21,5,195,6,1,2,0,0,0,2,0,0,0,6,0,1,37
נתניה,7400,190,753,407,5,402,42,4,9,1,1,0,0.0,1,0,57,28,34,8,136,4,0,6,1,0,0,0,0,0,0,3,0,1,66
נתניה,7400,200,708,409,2,407,73,19,8,0,0,0,0.0,1,0,88,18,25,1,130,4,2,4,1,0,0,0,0,0,0,5,0,1,27
נתניה,7400,210,689,431,19,412,31,18,2,0,0,0,0.0,0,0,60,24,43,13,162,9,0,3,0,0,0,0,0,0,0,2,0,2,43
נתניה,7400,220,794,491,9,482,36,24,6,0,0,0,0.0,1,0,95,14,27,11,209,8,0,4,2,1,0,0,0,0,0,2,0,0,42
נתניה,7400,230,549,379,3,376,90,31,4,0,0,0,0.0,1,0,47,5,26,6,130,13,0,7,0,0,0,0,0,0,0,4,0,0,12
נתניה,7400,240,778,531,7,524,97,68,4,0,0,0,0.0,4,1,87,5,26,8,158,13,0,10,0,1,0,0,0,0,0,4,0,1,37
נתניה,7400,250,581,364,8,356,60,23,11,0,0,0,0.0,0,0,40,9,11,9,128,11,2,5,0,1,0,0,0,0,0,5,0,1,40
נתניה,7400,260,680,432,12,420,59,14,6,0,0,0,0.0,0,0,58,22,28,4,161,13,3,5,0,0,0,0,0,0,1,2,0,2,42
נתניה,7400,270,717,449,11,438,70,26,7,0,0,0,0.0,2,0,74,32,40,4,141,5,1,0,0,0,0,0,0,0,1,2,0,1,32
נתניה,7400,280,802,514,10,504,51,97,24,0,0,0,0.0,1,1,44,7,27,14,162,10,3,5,0,0,0,1,0,0,0,5,0,1,51
נתניה,7400,290,752,452,10,442,73,18,7,0,0,0,0.0,3,0,45,22,33,2,185,15,0,5,0,0,0,0,0,0,0,4,0,2,28
נתניה,7400,300,560,301,5,296,51,8,1,0,0,0,0.0,0,0,40,25,31,5,111,4,0,0,1,0,0,1,0,0,0,3,0,3,12
נתניה,7400,310,685,431,8,423,96,21,0,0,0,0,0.0,1,0,71,18,19,2,133,21,1,6,0,2,0,0,0,0,0,3,0,1,28
נתניה,7400,320,624,269,6,263,53,8,0,1,0,0,0.0,1,0,27,16,9,3,118,5,0,5,1,0,0,0,0,0,0,0,0,0,16
נתניה,7400,330,621,276,3,273,52,10,2,0,0,0,0.0,0,1,41,29,21,3,93,3,0,4,0,0,1,0,0,0,0,2,0,3,8
נתניה,7400,340,659,347,6,341,25,21,10,0,1,0,0.0,1,0,41,9,33,0,137,10,0,8,0,1,1,0,0,0,0,1,0,1,41
נתניה,7400,350,771,365,1,364,42,18,2,0,0,0,0.0,0,0,35,22,30,4,140,4,0,5,0,0,3,0,1,0,0,6,0,2,50
נתניה,7400,360,809,375,10,365,31,8,5,0,0,0,0.0,1,0,47,36,68,3,114,9,1,2,1,0,2,0,1,1,1,2,0,1,31
נתניה,7400,370,676,376,8,368,63,13,4,0,0,0,0.0,1,0,54,19,31,9,132,12,2,5,1,0,1,0,0,1,0,1,0,0,19
נתניה,7400,380,776,489,9,480,52,50,4,0,0,1,0.0,2,0,61,45,36,7,161,15,1,13,0,0,0,0,0,1,0,4,0,0,27
נתניה,7400,390,743,361,6,355,58,23,4,1,0,0,0.0,0,0,43,23,41,1,132,4,0,5,0,0,2,0,0,0,0,1,0,2,15
נתניה,7400,400,697,424,9,415,83,14,5,0,0,0,0.0,0,0,69,9,42,2,152,11,0,4,0,0,0,0,0,0,0,2,0,1,21
נתניה,7400,410,815,390,7,383,39,13,6,0,0,0,0.0,1,0,45,32,37,1,173,3,0,5,0,0,0,0,0,0,3,1,0,3,21
נתניה,7400,420,517,304,3,301,27,8,7,0,1,0,0.0,5,0,28,9,26,6,129,2,2,3,0,0,0,0,0,0,0,5,0,1,42
נתניה,7400,430,771,410,9,401,58,17,10,0,0,0,0.0,0,0,43,33,41,4,148,6,0,3,0,0,0,1,0,0,0,4,0,0,33
נתניה,7400,440,746,379,7,372,40,19,14,0,0,0,0.0,0,1,35,11,31,3,152,5,0,8,0,0,0,1,0,0,0,1,0,2,49
נתניה,7400,450,596,228,9,219,8,3,6,1,0,0,0.0,0,0,26,19,49,2,77,3,0,1,0,0,0,0,0,0,0,1,0,1,22
נתניה,7400,460,701,465,6,459,63,38,16,0,0,0,0.0,1,1,67,19,27,5,128,14,2,9,0,1,0,0,0,0,0,3,0,3,62
נתניה,7400,470,629,442,6,436,27,52,73,0,0,0,0.0,2,0,27,12,26,7,124,6,2,7,0,0,0,0,0,0,0,3,0,0,68
נתניה,7400,480,616,352,5,347,60,15,6,0,0,0,0.0,0,0,49,10,29,6,119,12,0,6,2,0,0,1,0,0,0,2,0,1,29
נתניה,7400,490,685,420,9,411,82,27,5,0,0,0,0.0,0,0,67,20,34,9,136,8,0,4,0,0,0,0,0,0,0,4,0,0,15
נתניה,7400,500,579,303,8,295,66,24,2,0,0,0,0.0,1,0,40,14,11,2,101,10,1,5,0,0,0,0,0,0,0,5,0,1,12
נתניה,7400,510,678,381,13,368,50,28,7,0,0,0,0.0,0,0,66,14,23,6,142,10,0,8,0,0,0,0,0,0,0,3,0,1,10
נתניה,7400,520,752,414,8,406,49,16,1,0,0,0,0.0,2,0,57,14,41,2,187,14,1,2,0,0,0,0,0,0,0,4,0,0,16
נתניה,7400,530,744,470,3,467,60,20,2,0,0,0,0.0,0,1,84,8,11,18,188,12,1,11,0,0,1,0,0,0,0,5,0,1,44
נתניה,7400,540,608,368,6,362,47,16,5,1,0,0,0.0,0,0,63,23,24,3,139,9,0,7,0,0,0,0,0,0,0,0,0,4,21
נתניה,7400,550,647,383,7,376,92,25,3,1,0,0,0.0,0,0,59,16,24,3,116,11,1,3,0,0,0,0,0,0,0,3,0,1,18
נתניה,7400,560,742,431,4,427,57,20,1,0,0,0,0.0,0,0,82,21,32,8,161,6,1,6,2,0,1,0,0,0,0,3,0,1,25
נתניה,7400,570,742,470,4,466,32,42,14,0,0,0,0.0,0,0,59,13,28,4,176,5,1,9,1,0,0,0,0,0,0,7,0,2,73
נתניה,7400,580,571,359,6,353,70,25,12,0,0,0,0.0,0,1,42,19,22,6,114,6,1,5,0,0,0,0,0,0,0,3,0,3,24
נתניה,7400,590,736,416,11,405,88,23,9,0,0,0,0.0,0,0,70,8,11,7,150,15,1,7,0,0,0,0,0,0,0,1,0,0,15
נתניה,7400,600,745,444,16,428,48,33,11,1,0,0,0.0,0,0,60,19,37,3,151,12,0,6,0,0,0,2,0,0,1,7,0,2,35
נתניה,7400,610,604,358,4,354,45,27,3,0,0,0,0.0,0,0,63,8,26,8,149,7,0,0,2,0,0,0,0,0,0,0,0,0,16
נתניה,7400,620,519,301,3,298,11,18,7,0,0,0,0.0,0,0,27,4,15,2,112,5,0,1,0,0,1,0,0,0,0,0,0,0,95
נתניה,7400,630,642,362,7,355,27,11,7,0,0,0,0.0,0,0,35,12,27,6,136,5,0,0,0,0,1,0,0,0,0,2,0,0,86
נתניה,7400,640,766,542,8,534,45,39,12,0,0,0,0.0,1,1,63,12,31,8,206,4,0,8,0,0,1,0,0,0,0,6,0,2,95
נתניה,7400,650,664,403,3,400,70,23,10,0,0,0,0.0,0,0,33,10,10,6,166,6,1,0,0,0,0,1,0,0,0,0,0,1,63
נתניה,7400,660,633,406,5,401,45,24,7,0,0,1,0.0,0,0,38,2,15,3,167,5,0,4,0,0,0,0,0,0,0,6,0,0,84
נתניה,7400,670,565,343,9,334,51,16,1,0,0,0,0.0,4,0,43,18,25,1,140,2,1,2,1,0,0,0,0,1,0,5,0,2,21
נתניה,7400,680,548,371,5,366,16,23,1,0,0,0,0.0,0,0,48,6,19,5,151,3,1,3,1,0,0,1,0,0,0,2,0,1,85
נתניה,7400,690,596,379,4,375,29,47,4,0,0,0,0.0,1,0,37,6,23,12,147,10,1,6,0,0,0,0,0,0,0,2,0,0,50
נתניה,7400,700,686,459,6,453,22,34,4,0,1,0,0.0,0,0,56,8,23,9,183,10,1,10,0,0,0,2,1,0,0,2,0,1,86
נתניה,7400,710,646,412,6,406,38,43,4,0,0,0,0.0,0,0,44,2,12,10,154,9,0,2,0,0,0,0,0,0,0,3,2,0,83
נתניה,7400,720,535,323,8,315,43,16,8,0,0,0,0.0,0,0,45,3,18,5,123,8,0,4,0,0,1,0,0,0,0,3,0,4,34
נתניה,7400,730,463,343,5,338,30,14,2,0,0,0,0.0,1,0,88,9,34,6,120,12,4,5,0,0,0,0,0,0,0,3,0,2,8
נתניה,7400,740,725,482,13,469,40,45,2,0,0,0,0.0,6,0,38,2,7,14,251,9,4,0,0,1,0,0,0,0,0,3,0,4,43
נתניה,7400,750,810,514,12,502,38,53,2,0,0,0,0.0,2,0,53,12,24,20,199,7,0,5,1,1,0,0,0,0,0,6,0,1,78
נתניה,7400,760,754,519,11,508,46,57,6,0,0,0,0.0,1,0,30,2,11,11,242,4,2,4,0,0,0,0,0,0,0,3,0,3,86
